Código;Código adicional;CONSULTAS Y ATENCION MEDICA;Valor fonasa;Grupo;tipo
0302056;;Magnesio en sangre;3.200;EXAMENES DE LABORATORIO;
0302057;;Nitrógeno ureico y/o urea, en sangre;1.450;EXAMENES DE LABORATORIO;
0302058;;Osmolalidad en sangre;1.830;EXAMENES DE LABORATORIO;
0302075;;Perfil bioquímico (determinación automatizada de 12 parámetros);9.180;EXAMENES DE LABORATORIO;
0302100;;Proteínas totales en sangre;1.570;EXAMENES DE LABORATORIO;
0302101;;Albúminas en sangre;1.570;EXAMENES DE LABORATORIO;
0302061;;Electroforesis de Proteínas (incluye cód. 03-02-100 y 03-02-101 );6.660;EXAMENES DE LABORATORIO;
0302076;;Perfil Hepático (incluye tiempo de protrombina, bilirrubina total y conjugada, fosfatasas alcalinas totales, GGT, transaminasas GOT/AST y GPT/ALT);11.520;EXAMENES DE LABORATORIO;
0302063;;Transaminasas, oxalacética (GOT/AST), Pirúvica (GPT/ALT), c/u;2.080;EXAMENES DE LABORATORIO;
0302064;;Triglicéridos en sangre (proc.aut.);1.890;EXAMENES DE LABORATORIO;
0302066;;Xilosa, prueba de absorción ;3.390;EXAMENES DE LABORATORIO;
0302077;;Vitamina B12 por inmunoensayo;7.740;EXAMENES DE LABORATORIO;
0302078;;25 OH Vitamina D Total por inmunoensayo (Quimioluminiscencia, Enzimoinmunoensayo, Radio inmunoensayo y otros);15.430;EXAMENES DE LABORATORIO;
0302080;;Vitamina B6 por HPLC;48.790;EXAMENES DE LABORATORIO;
0302081;;Calcio iónico. Incluye medición de pH método ión selectivo. No incluye Point of Care Testing POCT;2.210;EXAMENES DE LABORATORIO;
0302082;;Fenilalanina Cuantitativa en Gotas de Sangre Seca;8.700;EXAMENES DE LABORATORIO;
0302083;;Carboxihemoglobina;21.290;EXAMENES DE LABORATORIO;
0302084;;Plomo en sangre;69.700;EXAMENES DE LABORATORIO;
0302085;;Prealbumina;34.120;EXAMENES DE LABORATORIO;
0302086;;Homocisteína ;19.150;EXAMENES DE LABORATORIO;
0302087;;Co-oximetría;7.880;EXAMENES DE LABORATORIO;
0302088;;Nivel de Carnitina ;58.460;EXAMENES DE LABORATORIO;
0302089;;Lipoproteina (A);48.000;EXAMENES DE LABORATORIO;
0302090;;Bilirrubina neonatal;2.470;EXAMENES DE LABORATORIO;
0302091;;Colesterol LDL directo;54.280;EXAMENES DE LABORATORIO;
0302092;;Creatinquinasa CK - MB masa;15.330;EXAMENES DE LABORATORIO;
0302093;;Panel de glicemia (incluye glucosa basal, glucosa 2 horas post desayuno y glucosa 2 horas post almuerzo);7.640;EXAMENES DE LABORATORIO;
0302094;;CK isoenzimas;100.260;EXAMENES DE LABORATORIO;
0302095;;Tiopurina metiltransferasa, actividad enzimatica;65.090;EXAMENES DE LABORATORIO;
0302096;;Tirosina cuantitativa en GSS;27.830;EXAMENES DE LABORATORIO;
0302097;;Hormona tiroestimulante, neonatal;12.900;EXAMENES DE LABORATORIO;
0302098;;Perfil de aminoácidos y acilcarnitinas;93.740;EXAMENES DE LABORATORIO;
0302099;;"Pesquisa neonatal ampliada en GSS (incluye perfil de aminoácidos y acilcarnitinas; succinilacetona; hormona tiroestimulante, neonatal; biotinidasa; galactosa total; galactosa-1-fosfato uridiltransferasa; 17-hidroxiprogesterona; tripsina inmunorreactiva).";111.060;EXAMENES DE LABORATORIO;
0302102;;Leucina cualitativa en GSS;34.720;EXAMENES DE LABORATORIO;
0302103;;Zinc en sangre;11.370;EXAMENES DE LABORATORIO;
0302104;;Triptasa sérica;33.400;EXAMENES DE LABORATORIO;
0302121;;Test respiratorio de lactosa, lactulosa, fructuosa, c/u.;40.350;EXAMENES DE LABORATORIO;
0303001;;Adenocorticotrofina (ACTH);8.820;EXAMENES DE LABORATORIO;
0303002;;Aldosterona;7.610;EXAMENES DE LABORATORIO;
0303003;;Androstenediona;5.690;EXAMENES DE LABORATORIO;
0303004;;Angiotensina;6.910;EXAMENES DE LABORATORIO;
0303006;;Cortisol;5.690;EXAMENES DE LABORATORIO;
0303007;;Crecimiento, hormona de (HGH) (somatotrofina);7.610;EXAMENES DE LABORATORIO;
0303008;;Dehidroepiandrosterona sulfato (DHEA-S);7.610;EXAMENES DE LABORATORIO;
0303009;;Eritropoyetina;5.410;EXAMENES DE LABORATORIO;
0303012;;Gastrina;7.610;EXAMENES DE LABORATORIO;
0303014;;Gonadotrofina coriónica, sub-unidad beta (cuantificación);5.650;EXAMENES DE LABORATORIO;
0303015;;Hormona folículo estimulante (FSH);5.650;EXAMENES DE LABORATORIO;
0303016;;Hormona luteinizante (LH);5.650;EXAMENES DE LABORATORIO;
0303047;;IGF1 o Somatomedina - C (Insuline Like Growth Factor);13.180;EXAMENES DE LABORATORIO;
0303048;;IGFBP3, IGFBP1 (Insulin Like Growth Factor Binding Proteins)  c/u;13.180;EXAMENES DE LABORATORIO;
0303017;;Insulina;5.650;EXAMENES DE LABORATORIO;
0303031;;Insulina, curva de (mínimo dos determinaciones);15.230;EXAMENES DE LABORATORIO;
0303018;;Parathormona, hormona Paratiroídea o PTH.;8.650;EXAMENES DE LABORATORIO;
0303019;;Progesterona;5.650;EXAMENES DE LABORATORIO;
0303020;;Prolactina (PRL);5.650;EXAMENES DE LABORATORIO;
0303021;;Renina;7.610;EXAMENES DE LABORATORIO;
0303046;;SHBG (Sex-Hormone Binding Globulin);13.180;EXAMENES DE LABORATORIO;
0303022;;Testosterona en sangre;5.690;EXAMENES DE LABORATORIO;
0303023;;Testosterona libre en sangre;6.910;EXAMENES DE LABORATORIO;
0303123;;Índice androgénico (incluye Testosterona Total y SHBG);14.080;EXAMENES DE LABORATORIO;
0303024;;Tiroestimulante (TSH), hormona (adulto, niño o R.N.);4.940;EXAMENES DE LABORATORIO;
0303025;;Tiroglobulina;7.610;EXAMENES DE LABORATORIO;
0303026;;Tiroxina libre (T4L);5.650;EXAMENES DE LABORATORIO;
0303027;;Tiroxina o tetrayodotironina (T4);4.940;EXAMENES DE LABORATORIO;
0303028;;Triyodotironina (T3);4.940;EXAMENES DE LABORATORIO;
0303029;;17 - Hidroxiprogesterona;7.610;EXAMENES DE LABORATORIO;
0303030;;Estradiol (17-Beta);5.650;EXAMENES DE LABORATORIO;
0303049;;Catecolaminas en sangre (incluye medición de Adrenalina, Noradrenalina y Dopamina por separado por métodos cromatográficos);33.350;EXAMENES DE LABORATORIO;
0303052;;Peptido C;47.700;EXAMENES DE LABORATORIO;
0303053;;Calcitonina;44.970;EXAMENES DE LABORATORIO;
0303054;;Inhibina B;51.850;EXAMENES DE LABORATORIO;
0303055;;NT-Pro BNP O BNP;53.370;EXAMENES DE LABORATORIO;
0303057;;Triyodotironina Libre (T3 libre);20.730;EXAMENES DE LABORATORIO;
0303058;;Hormona antimulleriana;38.780;EXAMENES DE LABORATORIO;
0303033;;Angiotensina;6.910;EXAMENES DE LABORATORIO;
0303035;;Cortisol libre urinario;6.210;EXAMENES DE LABORATORIO;
0303039;;"Gonadotrofina coriónica, sub-unidad Beta; titulación por (Elisa; RIA o IRMA; Quimioluminiscencia u otra técnica)";5.690;EXAMENES DE LABORATORIO;
0303050;;Metanefrinas urinarias (incluye determinación de Metanefrina y Normetanefrina por separado por métodos cromatográficos);37.730;EXAMENES DE LABORATORIO;
0303051;;Catecolaminas urinarias (incluye medición de Adrenalina, Noradrenalina y Dopamina por separado por métodos cromatográficos);33.350;EXAMENES DE LABORATORIO;
0303056;;Cortisol salival;65.890;EXAMENES DE LABORATORIO;
0304001;;Cariotipo en sangre por cultivo de linfocitos (incluye mínimo 25 mitosis con bandeo G y eventualmente Q, R, C, NOR) (montaje de 3 metafases bandeadas);49.900;EXAMENES DE LABORATORIO;
0304002;;Cariotipo con técnicas especiales (incluye muestra de sangre o de médula ósea, tratamiento con FUDR, bromuro de etidio, medio deficiente en ácido fólico);53.360;EXAMENES DE LABORATORIO;
0304003;;Cariotipo en fibroblastos por cultivo de trofoblasto, líquido amniótico, piel u otros bandeos G y eventualmente Q, R, C, NOR;53.360;EXAMENES DE LABORATORIO;
0304006;;FISH Cromosomas X e Y;70.890;EXAMENES DE LABORATORIO;
0304007;;Diagnóstico Genético Molecular: Displasia Tanatofórica tipo I y II;40.460;EXAMENES DE LABORATORIO;
0304008;;Amplificación por PCR más análisis de fragmentos fluorescentes por electroforesis capilar (hasta 5 fragmentos) ;224.010;EXAMENES DE LABORATORIO;
0304009;;Estudio de deleciones y duplicaciones por amplificación múltiple de sondas dependiente de ligación (MLPA)  (1 o varios genes) ;113.530;EXAMENES DE LABORATORIO;
0304010;;Estudio de deleciones y duplicaciones por amplificación múltiple de sondas dependiente de ligación (MLPA) más estudio de metilación o segundo set de sondas  (1 o varios genes);134.120;EXAMENES DE LABORATORIO;
0304012;;Amplificación por PCR en tiempo real cuantitativo con sonda;207.330;EXAMENES DE LABORATORIO;
0304013;;Amplificación de ADN y ARN por PCR convencional de 1 fragmento;179.080;EXAMENES DE LABORATORIO;
0304014;;Amplificación por PCR más análisis por restricción enzimática;140.340;EXAMENES DE LABORATORIO;
0304015;;FISH en frotis frescos de médula ósea, sangre, concentrado de células plasmáticas seleccionadas, búsqueda de alteraciones adquiridas;210.000;EXAMENES DE LABORATORIO;
0304016;;Cariotipo molecular (Hibridación Genómica Comparativa en Micromatrices) 60K (incluye la extracción de ADN);822.240;EXAMENES DE LABORATORIO;
0305001;;Alfa -1- antitripsina cuantitativa;5.690;EXAMENES DE LABORATORIO;
0305002;;Alfa -2- macroglobulina;5.520;EXAMENES DE LABORATORIO;
0305003;;Alfa fetoproteínas;5.650;EXAMENES DE LABORATORIO;
0305004;;Tamizaje de Anticuerpos anti-antígenos nucleares extractables (a- ENA) (incluye Sm, RNP, Ro, La, Scl- 70 y Jo- 1).;11.320;EXAMENES DE LABORATORIO;
0305005;;Anticuerpos antinucleares (ANA), antimitocondriales, anti DNA (ADNA), anti músculo liso, anticentrómero, u otros, c/u.;7.760;EXAMENES DE LABORATORIO;
0305007;;Anticuerpos específicos y otros autoanticuerpos (anticuerpos antitiroídeos: anticuerpos antimicrosomales y antitiroglobulinas y otros anticuerpos: prostático, espermios, etc.) c/u;6.260;EXAMENES DE LABORATORIO;
0305008;;Antiestreptolisina O, por técnica de látex ;4.970;EXAMENES DE LABORATORIO;
0305009;;Antígeno carcinoembrionario (CEA);7.620;EXAMENES DE LABORATORIO;
0305070;;Antígeno prostático específico;10.080;EXAMENES DE LABORATORIO;
0305170;;Antígeno Ca 125, Ca 15-3 y Ca 19-9, c/u;10.080;EXAMENES DE LABORATORIO;
0305010;;Beta-2-microglobulina;7.620;EXAMENES DE LABORATORIO;
0305012;;Complemento C1Q, C2, C3, C4, etc., c/u;4.970;EXAMENES DE LABORATORIO;
0305013;;Complemento hemolítico (CH 50);6.260;EXAMENES DE LABORATORIO;
0305014;;Crioglobulinas, precipitación en frío (cualitativa) o cuantitativa c/u;1.200;EXAMENES DE LABORATORIO;
0305019;;Factor reumatoídeo por técnica de látex u otras similares;2.890;EXAMENES DE LABORATORIO;
0305020;;Factor reumatoídeo por técnica de Scat, Waaler Rose, nefelométricas y/o turbidimétricas;5.140;EXAMENES DE LABORATORIO;
0305021;;Inhibidor de C1Q, C2 y C3, c/u;4.970;EXAMENES DE LABORATORIO;
0305025;;Inmunofijación de inmunoglobulina, c/u;8.650;EXAMENES DE LABORATORIO;
0305026;;Inmunoglobulina IgA secretora;4.880;EXAMENES DE LABORATORIO;
0305027;;Inmunoglobulinas IgA, IgG, IgM, c/u;4.970;EXAMENES DE LABORATORIO;
0305028;;Inmunoglobulinas IgE, IgD total, c/u;5.690;EXAMENES DE LABORATORIO;
0305029;;Inmunoglobulinas IgE, IgG específicas, c/u;5.690;EXAMENES DE LABORATORIO;
0305030;;Proteína C reactiva por técnica de látex u otras similares;4.810;EXAMENES DE LABORATORIO;
0305031;;Proteína C reactiva por técnicas automatizadas;6.640;EXAMENES DE LABORATORIO;
0305181;;Anticuerpos antitransglutaminasa (TTG)(Incluye IgG e IgA);12.340;EXAMENES DE LABORATORIO;
0305081;;Anticuerpo antiendomisio (EMA, antimembrana basal glomerular (GBM), antireticulina, por IFI c/u.;11.500;EXAMENES DE LABORATORIO;
0305082;;Anticuerpos anticitoplasma de neutrófilos (ANCA), (incluye C-ANCA y P-ANCA), por IFI.;17.140;EXAMENES DE LABORATORIO;
0305083;;Determinación de isotipos de anticuerpos anticitoplasma de neutrófilos (G-M-A-C'3), por IFI, c/u.;7.270;EXAMENES DE LABORATORIO;
0305084;;Anticuerpos anticardiolipinas (IgG, IgM), c/u;13.080;EXAMENES DE LABORATORIO;
0305085;;Anticuerpos anti LKM-1;21.790;EXAMENES DE LABORATORIO;
0305086;;Anticuerpos contra péptidos deaminados de gliadina IgG e IgA;11.500;EXAMENES DE LABORATORIO;
0305098;;Cromogranina A;48.030;EXAMENES DE LABORATORIO;
0305099;;Péptido Cíclico Citrulinado, anticuerpos IgG;33.640;EXAMENES DE LABORATORIO;
0305100;;Proteina C ultrasensible;7.530;EXAMENES DE LABORATORIO;
0305101;;Anticuerpos anti-saccharomyces cerevisiae (ASCA) IGA e IGG, c/u;9.910;EXAMENES DE LABORATORIO;
0305104;;Antígeno prostático total y libre ;23.610;EXAMENES DE LABORATORIO;
0305105;;Anticuerpos anti-Beta 2 glicoproteina 1 (IgG, IgM), c/u;42.280;EXAMENES DE LABORATORIO;
0305106;;Estudio inmunológico de diabetes (incluye determinación simultánea de anticuerpos anti-células de islotes (ICA), auto anticuerpo insulina nativa (IAA), anti-antígeno de insulinoma-2 (IA2) y anti-glutamato descarboxilasa (GADA).;87.560;EXAMENES DE LABORATORIO;
0305107;;Anticuerpos anti-MPO (mieloperoxidasa);25.870;EXAMENES DE LABORATORIO;
0305108;;Anticuerpos anti antígenos nucleares extractables (A-ENA): SM, RNP, SS-A/RO, SS-B/LA, SCL-70, JO-1). c/u;17.950;EXAMENES DE LABORATORIO;
0305109;;Anticuerpos anti-PR3 (proteasa 3);34.990;EXAMENES DE LABORATORIO;
0305124;;Receptor de tirotropina (TRAb), anticuerpos anti;36.980;EXAMENES DE LABORATORIO;
0305125;;CTX sérico;42.590;EXAMENES DE LABORATORIO;
0305126;;Subclases de IgG (1,2,3,4);93.270;EXAMENES DE LABORATORIO;
0305035;;Detección, identificación y titulación de crioaglutininas;2.490;EXAMENES DE LABORATORIO;
0305036;;Criohemolisinas;2.490;EXAMENES DE LABORATORIO;
0305037;;Digestión fagocítica nitroblue-tetrazolium cualitativo y cuantitativo;6.370;EXAMENES DE LABORATORIO;
0305038;;Fagocitosis: ingestión y digestión (killing) de levaduras por polimorfonucleares;13.070;EXAMENES DE LABORATORIO;
0305039;;Fagocitosis: ingestión y digestión (killing) de bacterias por polimorfonucleares;13.070;EXAMENES DE LABORATORIO;
0305040;;Inmunoadherencia de leucocitos macrófagos;5.130;EXAMENES DE LABORATORIO;
0305041;;Intradermorreacción (PPD, histoplasmina, aspergilina, u otros, incluye el valor del antígeno y reacción de control), c/u. ;5.130;EXAMENES DE LABORATORIO;
0305042;;LIF o MIF;6.370;EXAMENES DE LABORATORIO;
0305044;;Linfocitos B (rosetas EAC) y linfocitos T (rosetas E) c/u;5.820;EXAMENES DE LABORATORIO;
0305047;;Linfotoxinas humanas, detección de;8.770;EXAMENES DE LABORATORIO;
0305049;;Transformación linfoblástica a drogas, análisis de transformación espontánea con estímulo inespecífico y con diferentes concentraciones de la droga en 1000 células;25.480;EXAMENES DE LABORATORIO;
0305089;;Linfocitos B totales (CD19). Técnica Citometría de Flujo;46.390;EXAMENES DE LABORATORIO;
0305091;;Linfocitos T (incluye CD3, CD4, CD8). Técnica Citometría de Flujo;27.220;EXAMENES DE LABORATORIO;
0305092;;Natural Killers (incluye CD16, CD 56). Técnica Citometría de Flujo;27.220;EXAMENES DE LABORATORIO;
0305080;;Estudio para hipersensibilidad retardada;21.790;EXAMENES DE LABORATORIO;
0305093;;Inmunofenotipo en Leucemias Agudas ;360.490;EXAMENES DE LABORATORIO;
0305094;;Inmunofenotipo en Síndrome Linfoproliferativos;307.260;EXAMENES DE LABORATORIO;
0305095;;Inmunofenotipo en Síndrome Mielodisplásicos;312.850;EXAMENES DE LABORATORIO;
0305096;;Detección de Enfermedad Residual Mínima ;198.670;EXAMENES DE LABORATORIO;
0305097;;Cuantificación de células progenitoras hematopoyéticas CD 34;85.170;EXAMENES DE LABORATORIO;
0305110;;Alocross Match Linfocitos T y Linfocitos B (Citometría De Flujo);303.510;EXAMENES DE LABORATORIO;
0305111;;Anticuerpo Anti HLA Clase I y II Screening (Luminex);67.790;EXAMENES DE LABORATORIO;
0305112;;Autocrossmatch Linfocitos T y B   (Citometría De Flujo );303.510;EXAMENES DE LABORATORIO;
0305113;;Especificidad De Anticuerpos HLA  Con Antígenos Individuales Clase I  (Luminex);257.640;EXAMENES DE LABORATORIO;
0305114;;Especificidad De Anticuerpos HLA  Con Antígenos Individuales Clase II (Luminex);303.510;EXAMENES DE LABORATORIO;
0305115;;Estudio Receptor Trasplantado Con Donante Cadáver;488.250;EXAMENES DE LABORATORIO;
0305116;;HLA-AB Tipificación (Biología Molecular);169.620;EXAMENES DE LABORATORIO;
0305117;;HLA-ABDR Tipificación  (Biología Molecular);303.510;EXAMENES DE LABORATORIO;
0305118;;HLA-B27 Tipificación (Biología Molecular);95.830;EXAMENES DE LABORATORIO;
0305119;;HLA-C Tipificación  (Biología Molecular);111.420;EXAMENES DE LABORATORIO;
0305120;;HLA-DP Tipificación  (Biología  Molecular);111.420;EXAMENES DE LABORATORIO;
0305121;;HLA-DQ Tipificación (Biología Molecular);169.620;EXAMENES DE LABORATORIO;
0305122;;HLA-DR Tipificación  (Biología Molecular);111.420;EXAMENES DE LABORATORIO;
0305123;;Seroteca  Mensual y Mantención en Lista De Espera;26.060;EXAMENES DE LABORATORIO;
0306001;;Baciloscopía por método de concentración;2.700;EXAMENES DE LABORATORIO;
0306002;;Baciloscopía Ziehl-Neelsen, c/u;1.820;EXAMENES DE LABORATORIO;
0306004;;Examen directo al fresco, c/s tinción (incluye trichomonas);1.580;EXAMENES DE LABORATORIO;
0306005;;Tinción de Gram;710;EXAMENES DE LABORATORIO;
0306006;;Ultramicroscopía;4.740;EXAMENES DE LABORATORIO;
0306102;;Tinción de toluidina;50.220;EXAMENES DE LABORATORIO;
0306103;;Tinción de calcofluor;5.780;EXAMENES DE LABORATORIO;
0306104;;Tinción para campylobacter;4.860;EXAMENES DE LABORATORIO;
0306105;;Tinción tinta china;4.230;EXAMENES DE LABORATORIO;
0306007;;Coprocultivo, c/u;4.510;EXAMENES DE LABORATORIO;
0306008;;Cultivo corriente (excepto coprocultivo, hemocultivo y urocultivo) c/u;3.780;EXAMENES DE LABORATORIO;
0306011;;Urocultivo, recuento de colonias y antibiograma (cualquier técnica) ;3.980;EXAMENES DE LABORATORIO;
0306091;;Hemocultivo automatizado. Incluye Antibiograma con CIM;17.910;EXAMENES DE LABORATORIO;
0306093;;Hemocultivo automatizado para Micobacterias;16.580;EXAMENES DE LABORATORIO;
0306101;;Cultivo de Líquido de Cavidades Estériles en frasco de Hemocultivo  automatizado. Incluye Antibiograma por difusión o dilución (1 frasco, costo no incluido en arancel). ;18.580;EXAMENES DE LABORATORIO;
0306106;;Hemocultivo automatizado para hongos;24.830;EXAMENES DE LABORATORIO;
0306012;;Cultivo para Anaerobios (incluye Cód. 03-06-008);7.040;EXAMENES DE LABORATORIO;
0306013;;Cultivo para Bordetella;6.660;EXAMENES DE LABORATORIO;
0306014;;Cultivo para Campylobacter, Yersinia, Vibrio, c/u;4.740;EXAMENES DE LABORATORIO;
0306016;;Neisseria gonorrhoeae (gonococo);3.200;EXAMENES DE LABORATORIO;
0306017;;Cultivo para hongos (levaduras y filamentosos);2.910;EXAMENES DE LABORATORIO;
0306117;;Cultivo para dermatofitos;3.290;EXAMENES DE LABORATORIO;
0306018;;Cultivo para micobacterias (incluye bacilo de Koch);4.700;EXAMENES DE LABORATORIO;
0306019;;Cultivo para Legionella;4.740;EXAMENES DE LABORATORIO;
0306022;;Cultivo y Tipificación de micobacterias;4.740;EXAMENES DE LABORATORIO;
0306023;;Cultivo mycoplasma y ureaplasma, c/u.;6.640;EXAMENES DE LABORATORIO;
0306099;;Streptococcus Grupo B/ agalactiae en embarazada por cultivo con medio selectivo y/o enriquecido. ;15.140;EXAMENES DE LABORATORIO;
0306100;;Cultivo acelerado para Micobacterias;25.900;EXAMENES DE LABORATORIO;
0306025;;Antibiograma Bacilo de Koch (cada fármaco);4.740;EXAMENES DE LABORATORIO;
0306026;;"Antibiograma Corriente (mínimo 10 fármacos) (en caso de urocultivo no corresponde su cobro; incluido en el valor 03-06-011)";2.970;EXAMENES DE LABORATORIO;
0306027;;"Antibiograma de estudio de sensibilidad por dilución (CIM) (mínimo 6 fármacos) (en caso de urocultivo, no corresponde su cobro; incluido en el valor código 03-06-011)";8.330;EXAMENES DE LABORATORIO;
0306028;;Antifungigrama (mínimo 4 fármacos antihongos);2.260;EXAMENES DE LABORATORIO;
0306097;;Chlamydia Trachomatis y Neisseria Gonorrhoeae detección por técnica de biología molecular;44.760;EXAMENES DE LABORATORIO;
0306090;;Test rápido de detección de streptococcus grupo A (Pyogenes);5.820;EXAMENES DE LABORATORIO;
0306098;;Toxina Clostridium Difficile en deposiciones test rápido;17.090;EXAMENES DE LABORATORIO;
