Código;"Código adicional";"CONSULTAS Y ATENCION MEDICA";"Valor fonasa";Grupo;tipo
302056;;"Magnesio en sangre";3200;"EXAMENES DE LABORATORIO";
302057;;"Nitrógeno ureico y/o urea, en sangre";1450;"EXAMENES DE LABORATORIO";
302058;;"Osmolalidad en sangre";1830;"EXAMENES DE LABORATORIO";
302075;;"Perfil bioquímico (determinación automatizada de 12 parámetros)";9180;"EXAMENES DE LABORATORIO";
302100;;"Proteínas totales en sangre";1570;"EXAMENES DE LABORATORIO";
302101;;"Albúminas en sangre";1570;"EXAMENES DE LABORATORIO";
302061;;"Electroforesis de Proteínas (incluye cód. 03-02-100 y 03-02-101 )";6660;"EXAMENES DE LABORATORIO";
302076;;"Perfil Hepático (incluye tiempo de protrombina, bilirrubina total y conjugada, fosfatasas alcalinas ";11520;"EXAMENES DE LABORATORIO";
302063;;"Transaminasas, oxalacética (GOT/AST), Pirúvica (GPT/ALT), c/u";2080;"EXAMENES DE LABORATORIO";
302064;;"Triglicéridos en sangre (proc.aut.)";1890;"EXAMENES DE LABORATORIO";
302066;;"Xilosa, prueba de absorción";3390;"EXAMENES DE LABORATORIO";
302077;;"Vitamina B12 por inmunoensayo";7740;"EXAMENES DE LABORATORIO";
302078;;"25 OH Vitamina D Total por inmunoensayo (Quimioluminiscencia, Enzimoinmunoensayo, Radio inmunoensayo";15430;"EXAMENES DE LABORATORIO";
302080;;"Vitamina B6 por HPLC";48790;"EXAMENES DE LABORATORIO";
302081;;"Calcio iónico. Incluye medición de pH método ión selectivo. No incluye Point of Care Testing POCT";2210;"EXAMENES DE LABORATORIO";
302082;;"Fenilalanina Cuantitativa en Gotas de Sangre Seca";8700;"EXAMENES DE LABORATORIO";
302083;;Carboxihemoglobina;21290;"EXAMENES DE LABORATORIO";
302084;;"Plomo en sangre";69700;"EXAMENES DE LABORATORIO";
302085;;Prealbumina;34120;"EXAMENES DE LABORATORIO";
302086;;Homocisteína;19150;"EXAMENES DE LABORATORIO";
302087;;Co-oximetría;7880;"EXAMENES DE LABORATORIO";
302088;;"Nivel de Carnitina";58460;"EXAMENES DE LABORATORIO";
302089;;"Lipoproteina (A)";48000;"EXAMENES DE LABORATORIO";
302090;;"Bilirrubina neonatal";2470;"EXAMENES DE LABORATORIO";
302091;;"Colesterol LDL directo";54280;"EXAMENES DE LABORATORIO";
302092;;"Creatinquinasa CK - MB masa";15330;"EXAMENES DE LABORATORIO";
302093;;"Panel de glicemia (incluye glucosa basal, glucosa 2 horas post desayuno y glucosa 2 horas post almue";7640;"EXAMENES DE LABORATORIO";
302094;;"CK isoenzimas";100260;"EXAMENES DE LABORATORIO";
302095;;"Tiopurina metiltransferasa, actividad enzimatica";65090;"EXAMENES DE LABORATORIO";
302096;;"Tirosina cuantitativa en GSS";27830;"EXAMENES DE LABORATORIO";
302097;;"Hormona tiroestimulante, neonatal";12900;"EXAMENES DE LABORATORIO";
302098;;"Perfil de aminoácidos y acilcarnitinas";93740;"EXAMENES DE LABORATORIO";
302099;;"Pesquisa neonatal ampliada en GSS (incluye perfil de aminoácidos y acilcarnitinas; succinilacetona; ";111060;"EXAMENES DE LABORATORIO";
302102;;"Leucina cualitativa en GSS";34720;"EXAMENES DE LABORATORIO";
302103;;"Zinc en sangre";11370;"EXAMENES DE LABORATORIO";
302104;;"Triptasa sérica";33400;"EXAMENES DE LABORATORIO";
302121;;"Test respiratorio de lactosa, lactulosa, fructuosa, c/u.";40350;"EXAMENES DE LABORATORIO";
303001;;"Adenocorticotrofina (ACTH)";8820;"EXAMENES DE LABORATORIO";
303002;;Aldosterona;7610;"EXAMENES DE LABORATORIO";
303003;;Androstenediona;5690;"EXAMENES DE LABORATORIO";
303004;;Angiotensina;6910;"EXAMENES DE LABORATORIO";
303006;;Cortisol;5690;"EXAMENES DE LABORATORIO";
303007;;"Crecimiento, hormona de (HGH) (somatotrofina)";7610;"EXAMENES DE LABORATORIO";
303008;;"Dehidroepiandrosterona sulfato (DHEA-S)";7610;"EXAMENES DE LABORATORIO";
303009;;Eritropoyetina;5410;"EXAMENES DE LABORATORIO";
303012;;Gastrina;7610;"EXAMENES DE LABORATORIO";
303014;;"Gonadotrofina coriónica, sub-unidad beta (cuantificación)";5650;"EXAMENES DE LABORATORIO";
303015;;"Hormona folículo estimulante (FSH)";5650;"EXAMENES DE LABORATORIO";
303016;;"Hormona luteinizante (LH)";5650;"EXAMENES DE LABORATORIO";
303047;;"IGF1 o Somatomedina - C (Insuline Like Growth Factor)";13180;"EXAMENES DE LABORATORIO";
303048;;"IGFBP3, IGFBP1 (Insulin Like Growth Factor Binding Proteins) c/u";13180;"EXAMENES DE LABORATORIO";
303017;;Insulina;5650;"EXAMENES DE LABORATORIO";
303031;;"Insulina, curva de (mínimo dos determinaciones)";15230;"EXAMENES DE LABORATORIO";
303018;;"Parathormona, hormona Paratiroídea o PTH.";8650;"EXAMENES DE LABORATORIO";
303019;;Progesterona;5650;"EXAMENES DE LABORATORIO";
303020;;"Prolactina (PRL)";5650;"EXAMENES DE LABORATORIO";
303021;;Renina;7610;"EXAMENES DE LABORATORIO";
303046;;"SHBG (Sex-Hormone Binding Globulin)";13180;"EXAMENES DE LABORATORIO";
303022;;"Testosterona en sangre";5690;"EXAMENES DE LABORATORIO";
303023;;"Testosterona libre en sangre";6910;"EXAMENES DE LABORATORIO";
303123;;"Índice androgénico (incluye Testosterona Total y SHBG)";14080;"EXAMENES DE LABORATORIO";
303024;;"Tiroestimulante (TSH), hormona (adulto, niño o R.N.)";4940;"EXAMENES DE LABORATORIO";
303025;;Tiroglobulina;7610;"EXAMENES DE LABORATORIO";
303026;;"Tiroxina libre (T4L)";5650;"EXAMENES DE LABORATORIO";
303027;;"Tiroxina o tetrayodotironina (T4)";4940;"EXAMENES DE LABORATORIO";
303028;;"Triyodotironina (T3)";4940;"EXAMENES DE LABORATORIO";
303029;;"17 - Hidroxiprogesterona";7610;"EXAMENES DE LABORATORIO";
303030;;"Estradiol (17-Beta)";5650;"EXAMENES DE LABORATORIO";
303049;;"Catecolaminas en sangre (incluye medición de Adrenalina, Noradrenalina y Dopamina por separado por m";33350;"EXAMENES DE LABORATORIO";
303052;;"Peptido C";47700;"EXAMENES DE LABORATORIO";
303053;;Calcitonina;44970;"EXAMENES DE LABORATORIO";
303054;;"Inhibina B";51850;"EXAMENES DE LABORATORIO";
303055;;"NT-Pro BNP O BNP";53370;"EXAMENES DE LABORATORIO";
303057;;"Triyodotironina Libre (T3 libre)";20730;"EXAMENES DE LABORATORIO";
303058;;"Hormona antimulleriana";38780;"EXAMENES DE LABORATORIO";
303033;;Angiotensina;6910;"EXAMENES DE LABORATORIO";
303035;;"Cortisol libre urinario";6210;"EXAMENES DE LABORATORIO";
303039;;"Gonadotrofina coriónica, sub-unidad Beta; titulación por (Elisa; RIA o IRMA; Quimioluminiscencia u o";5690;"EXAMENES DE LABORATORIO";
303050;;"Metanefrinas urinarias (incluye determinación de Metanefrina y Normetanefrina por separado por métod";37730;"EXAMENES DE LABORATORIO";
303051;;"Catecolaminas urinarias (incluye medición de Adrenalina, Noradrenalina y Dopamina por separado por m";33350;"EXAMENES DE LABORATORIO";
303056;;"Cortisol salival";65890;"EXAMENES DE LABORATORIO";
304001;;"Cariotipo en sangre por cultivo de linfocitos (incluye mínimo 25 mitosis con bandeo G y eventualment";49900;"EXAMENES DE LABORATORIO";
304002;;"Cariotipo con técnicas especiales (incluye muestra de sangre o de médula ósea, tratamiento con FUDR,";53360;"EXAMENES DE LABORATORIO";
304003;;"Cariotipo en fibroblastos por cultivo de trofoblasto, líquido amniótico, piel u otros bandeos G y ev";53360;"EXAMENES DE LABORATORIO";
304006;;"FISH Cromosomas X e Y";70890;"EXAMENES DE LABORATORIO";
304007;;"Diagnóstico Genético Molecular: Displasia Tanatofórica tipo I y II";40460;"EXAMENES DE LABORATORIO";
304008;;"Amplificación por PCR más análisis de fragmentos fluorescentes por electroforesis capilar (hasta 5 f";224010;"EXAMENES DE LABORATORIO";
304009;;"Estudio de deleciones y duplicaciones por amplificación múltiple de sondas dependiente de ligación (";113530;"EXAMENES DE LABORATORIO";
304010;;"Estudio de deleciones y duplicaciones por amplificación múltiple de sondas dependiente de ligación (";134120;"EXAMENES DE LABORATORIO";
304012;;"Amplificación por PCR en tiempo real cuantitativo con sonda";207330;"EXAMENES DE LABORATORIO";
304013;;"Amplificación de ADN y ARN por PCR convencional de 1 fragmento";179080;"EXAMENES DE LABORATORIO";
304014;;"Amplificación por PCR más análisis por restricción enzimática";140340;"EXAMENES DE LABORATORIO";
304015;;"FISH en frotis frescos de médula ósea, sangre, concentrado de células plasmáticas seleccionadas, bús";210000;"EXAMENES DE LABORATORIO";
304016;;"Cariotipo molecular (Hibridación Genómica Comparativa en Micromatrices) 60K (incluye la extracción d";822240;"EXAMENES DE LABORATORIO";
305001;;"Alfa -1- antitripsina cuantitativa";5690;"EXAMENES DE LABORATORIO";
305002;;"Alfa -2- macroglobulina";5520;"EXAMENES DE LABORATORIO";
305003;;"Alfa fetoproteínas";5650;"EXAMENES DE LABORATORIO";
305004;;"Tamizaje de Anticuerpos anti-antígenos nucleares extractables (a- ENA) (incluye Sm, RNP, Ro, La, Scl";11320;"EXAMENES DE LABORATORIO";
305005;;"Anticuerpos antinucleares (ANA), antimitocondriales, anti DNA (ADNA), anti músculo liso, anticentróm";7760;"EXAMENES DE LABORATORIO";
305007;;"Anticuerpos específicos y otros autoanticuerpos (anticuerpos antitiroídeos: anticuerpos antimicrosom";6260;"EXAMENES DE LABORATORIO";
305008;;"Antiestreptolisina O, por técnica de látex";4970;"EXAMENES DE LABORATORIO";
305009;;"Antígeno carcinoembrionario (CEA)";7620;"EXAMENES DE LABORATORIO";
305070;;"Antígeno prostático específico";10080;"EXAMENES DE LABORATORIO";
305170;;"Antígeno Ca 125, Ca 15-3 y Ca 19-9, c/u";10080;"EXAMENES DE LABORATORIO";
305010;;Beta-2-microglobulina;7620;"EXAMENES DE LABORATORIO";
305012;;"Complemento C1Q, C2, C3, C4, etc., c/u";4970;"EXAMENES DE LABORATORIO";
305013;;"Complemento hemolítico (CH 50)";6260;"EXAMENES DE LABORATORIO";
305014;;"Crioglobulinas, precipitación en frío (cualitativa) o cuantitativa c/u";1200;"EXAMENES DE LABORATORIO";
305019;;"Factor reumatoídeo por técnica de látex u otras similares";2890;"EXAMENES DE LABORATORIO";
305020;;"Factor reumatoídeo por técnica de Scat, Waaler Rose, nefelométricas y/o turbidimétricas";5140;"EXAMENES DE LABORATORIO";
305021;;"Inhibidor de C1Q, C2 y C3, c/u";4970;"EXAMENES DE LABORATORIO";
305025;;"Inmunofijación de inmunoglobulina, c/u";8650;"EXAMENES DE LABORATORIO";
305026;;"Inmunoglobulina IgA secretora";4880;"EXAMENES DE LABORATORIO";
305027;;"Inmunoglobulinas IgA, IgG, IgM, c/u";4970;"EXAMENES DE LABORATORIO";
305028;;"Inmunoglobulinas IgE, IgD total, c/u";5690;"EXAMENES DE LABORATORIO";
305029;;"Inmunoglobulinas IgE, IgG específicas, c/u";5690;"EXAMENES DE LABORATORIO";
305030;;"Proteína C reactiva por técnica de látex u otras similares";4810;"EXAMENES DE LABORATORIO";
305031;;"Proteína C reactiva por técnicas automatizadas";6640;"EXAMENES DE LABORATORIO";
305181;;"Anticuerpos antitransglutaminasa (TTG)(Incluye IgG e IgA)";12340;"EXAMENES DE LABORATORIO";
305081;;"Anticuerpo antiendomisio (EMA, antimembrana basal glomerular (GBM), antireticulina, por IFI c/u.";11500;"EXAMENES DE LABORATORIO";
305082;;"Anticuerpos anticitoplasma de neutrófilos (ANCA), (incluye C-ANCA y P-ANCA), por IFI.";17140;"EXAMENES DE LABORATORIO";
305083;;"Determinación de isotipos de anticuerpos anticitoplasma de neutrófilos (G-M-A-C'3), por IFI, c/u.";7270;"EXAMENES DE LABORATORIO";
305084;;"Anticuerpos anticardiolipinas (IgG, IgM), c/u";13080;"EXAMENES DE LABORATORIO";
305085;;"Anticuerpos anti LKM-1";21790;"EXAMENES DE LABORATORIO";
305086;;"Anticuerpos contra péptidos deaminados de gliadina IgG e IgA";11500;"EXAMENES DE LABORATORIO";
305098;;"Cromogranina A";48030;"EXAMENES DE LABORATORIO";
305099;;"Péptido Cíclico Citrulinado, anticuerpos IgG";33640;"EXAMENES DE LABORATORIO";
305100;;"Proteina C ultrasensible";7530;"EXAMENES DE LABORATORIO";
305101;;"Anticuerpos anti-saccharomyces cerevisiae (ASCA) IGA e IGG, c/u";9910;"EXAMENES DE LABORATORIO";
305104;;"Antígeno prostático total y libre";23610;"EXAMENES DE LABORATORIO";
305105;;"Anticuerpos anti-Beta 2 glicoproteina 1 (IgG, IgM), c/u";42280;"EXAMENES DE LABORATORIO";
305106;;"Estudio inmunológico de diabetes (incluye determinación simultánea de anticuerpos anti-células de is";87560;"EXAMENES DE LABORATORIO";
305107;;"Anticuerpos anti-MPO (mieloperoxidasa)";25870;"EXAMENES DE LABORATORIO";
305108;;"Anticuerpos anti antígenos nucleares extractables (A-ENA): SM, RNP, SS-A/RO, SS-B/LA, SCL-70, JO-1).";17950;"EXAMENES DE LABORATORIO";
305109;;"Anticuerpos anti-PR3 (proteasa 3)";34990;"EXAMENES DE LABORATORIO";
305124;;"Receptor de tirotropina (TRAb), anticuerpos anti";36980;"EXAMENES DE LABORATORIO";
305125;;"CTX sérico";42590;"EXAMENES DE LABORATORIO";
305126;;"Subclases de IgG (1,2,3,4)";93270;"EXAMENES DE LABORATORIO";
305035;;"Detección, identificación y titulación de crioaglutininas";2490;"EXAMENES DE LABORATORIO";
305036;;Criohemolisinas;2490;"EXAMENES DE LABORATORIO";
305037;;"Digestión fagocítica nitroblue-tetrazolium cualitativo y cuantitativo";6370;"EXAMENES DE LABORATORIO";
305038;;"Fagocitosis: ingestión y digestión (killing) de levaduras por polimorfonucleares";13070;"EXAMENES DE LABORATORIO";
305039;;"Fagocitosis: ingestión y digestión (killing) de bacterias por polimorfonucleares";13070;"EXAMENES DE LABORATORIO";
305040;;"Inmunoadherencia de leucocitos macrófagos";5130;"EXAMENES DE LABORATORIO";
305041;;"Intradermorreacción (PPD, histoplasmina, aspergilina, u otros, incluye el valor del antígeno y reacc";5130;"EXAMENES DE LABORATORIO";
305042;;"LIF o MIF";6370;"EXAMENES DE LABORATORIO";
305044;;"Linfocitos B (rosetas EAC) y linfocitos T (rosetas E) c/u";5820;"EXAMENES DE LABORATORIO";
305047;;"Linfotoxinas humanas, detección de";8770;"EXAMENES DE LABORATORIO";
305049;;"Transformación linfoblástica a drogas, análisis de transformación espontánea con estímulo inespecífi";25480;"EXAMENES DE LABORATORIO";
305089;;"Linfocitos B totales (CD19). Técnica Citometría de Flujo";46390;"EXAMENES DE LABORATORIO";
305091;;"Linfocitos T (incluye CD3, CD4, CD8). Técnica Citometría de Flujo";27220;"EXAMENES DE LABORATORIO";
305092;;"Natural Killers (incluye CD16, CD 56). Técnica Citometría de Flujo";27220;"EXAMENES DE LABORATORIO";
305080;;"Estudio para hipersensibilidad retardada";21790;"EXAMENES DE LABORATORIO";
305093;;"Inmunofenotipo en Leucemias Agudas";360490;"EXAMENES DE LABORATORIO";
305094;;"Inmunofenotipo en Síndrome Linfoproliferativos";307260;"EXAMENES DE LABORATORIO";
305095;;"Inmunofenotipo en Síndrome Mielodisplásicos";312850;"EXAMENES DE LABORATORIO";
305096;;"Detección de Enfermedad Residual Mínima";198670;"EXAMENES DE LABORATORIO";
305097;;"Cuantificación de células progenitoras hematopoyéticas CD 34";85170;"EXAMENES DE LABORATORIO";
305110;;"Alocross Match Linfocitos T y Linfocitos B (Citometría De Flujo)";303510;"EXAMENES DE LABORATORIO";
305111;;"Anticuerpo Anti HLA Clase I y II Screening (Luminex)";67790;"EXAMENES DE LABORATORIO";
305112;;"Autocrossmatch Linfocitos T y B (Citometría De Flujo )";303510;"EXAMENES DE LABORATORIO";
305113;;"Especificidad De Anticuerpos HLA Con Antígenos Individuales Clase I (Luminex)";257640;"EXAMENES DE LABORATORIO";
305114;;"Especificidad De Anticuerpos HLA Con Antígenos Individuales Clase II (Luminex)";303510;"EXAMENES DE LABORATORIO";
305115;;"Estudio Receptor Trasplantado Con Donante Cadáver";488250;"EXAMENES DE LABORATORIO";
305116;;"HLA-AB Tipificación (Biología Molecular)";169620;"EXAMENES DE LABORATORIO";
305117;;"HLA-ABDR Tipificación (Biología Molecular)";303510;"EXAMENES DE LABORATORIO";
305118;;"HLA-B27 Tipificación (Biología Molecular)";95830;"EXAMENES DE LABORATORIO";
305119;;"HLA-C Tipificación (Biología Molecular)";111420;"EXAMENES DE LABORATORIO";
305120;;"HLA-DP Tipificación (Biología Molecular)";111420;"EXAMENES DE LABORATORIO";
305121;;"HLA-DQ Tipificación (Biología Molecular)";169620;"EXAMENES DE LABORATORIO";
305122;;"HLA-DR Tipificación (Biología Molecular)";111420;"EXAMENES DE LABORATORIO";
305123;;"Seroteca Mensual y Mantención en Lista De Espera";26060;"EXAMENES DE LABORATORIO";
306001;;"Baciloscopía por método de concentración";2700;"EXAMENES DE LABORATORIO";
306002;;"Baciloscopía Ziehl-Neelsen, c/u";1820;"EXAMENES DE LABORATORIO";
306004;;"Examen directo al fresco, c/s tinción (incluye trichomonas)";1580;"EXAMENES DE LABORATORIO";
306005;;"Tinción de Gram";710;"EXAMENES DE LABORATORIO";
306006;;Ultramicroscopía;4740;"EXAMENES DE LABORATORIO";
306102;;"Tinción de toluidina";50220;"EXAMENES DE LABORATORIO";
306103;;"Tinción de calcofluor";5780;"EXAMENES DE LABORATORIO";
306104;;"Tinción para campylobacter";4860;"EXAMENES DE LABORATORIO";
306105;;"Tinción tinta china";4230;"EXAMENES DE LABORATORIO";
306007;;"Coprocultivo, c/u";4510;"EXAMENES DE LABORATORIO";
306008;;"Cultivo corriente (excepto coprocultivo, hemocultivo y urocultivo) c/u";3780;"EXAMENES DE LABORATORIO";
306011;;"Urocultivo, recuento de colonias y antibiograma (cualquier técnica)";3980;"EXAMENES DE LABORATORIO";
306091;;"Hemocultivo automatizado. Incluye Antibiograma con CIM";17910;"EXAMENES DE LABORATORIO";
306093;;"Hemocultivo automatizado para Micobacterias";16580;"EXAMENES DE LABORATORIO";
306101;;"Cultivo de Líquido de Cavidades Estériles en frasco de Hemocultivo automatizado. Incluye Antibiogram";18580;"EXAMENES DE LABORATORIO";
306106;;"Hemocultivo automatizado para hongos";24830;"EXAMENES DE LABORATORIO";
306012;;"Cultivo para Anaerobios (incluye Cód. 03-06-008)";7040;"EXAMENES DE LABORATORIO";
306013;;"Cultivo para Bordetella";6660;"EXAMENES DE LABORATORIO";
306014;;"Cultivo para Campylobacter, Yersinia, Vibrio, c/u";4740;"EXAMENES DE LABORATORIO";
306016;;"Neisseria gonorrhoeae (gonococo)";3200;"EXAMENES DE LABORATORIO";
306017;;"Cultivo para hongos (levaduras y filamentosos)";2910;"EXAMENES DE LABORATORIO";
306117;;"Cultivo para dermatofitos";3290;"EXAMENES DE LABORATORIO";
306018;;"Cultivo para micobacterias (incluye bacilo de Koch)";4700;"EXAMENES DE LABORATORIO";
306019;;"Cultivo para Legionella";4740;"EXAMENES DE LABORATORIO";
306022;;"Cultivo y Tipificación de micobacterias";4740;"EXAMENES DE LABORATORIO";
306023;;"Cultivo mycoplasma y ureaplasma, c/u.";6640;"EXAMENES DE LABORATORIO";
306099;;"Streptococcus Grupo B/ agalactiae en embarazada por cultivo con medio selectivo y/o enriquecido.";15140;"EXAMENES DE LABORATORIO";
306100;;"Cultivo acelerado para Micobacterias";25900;"EXAMENES DE LABORATORIO";
306025;;"Antibiograma Bacilo de Koch (cada fármaco)";4740;"EXAMENES DE LABORATORIO";
306026;;"Antibiograma Corriente (mínimo 10 fármacos) (en caso de urocultivo no corresponde su cobro; incluido";2970;"EXAMENES DE LABORATORIO";
306027;;"Antibiograma de estudio de sensibilidad por dilución (CIM) (mínimo 6 fármacos) (en caso de urocultiv";8330;"EXAMENES DE LABORATORIO";
306028;;"Antifungigrama (mínimo 4 fármacos antihongos)";2260;"EXAMENES DE LABORATORIO";
306097;;"Chlamydia Trachomatis y Neisseria Gonorrhoeae detección por técnica de biología molecular";44760;"EXAMENES DE LABORATORIO";
306090;;"Test rápido de detección de streptococcus grupo A (Pyogenes)";5820;"EXAMENES DE LABORATORIO";
306098;;"Toxina Clostridium Difficile en deposiciones test rápido";17090;"EXAMENES DE LABORATORIO";
306107;;"Pneumocystis Jirovecci por técnica de biología molecular en tiempo real";188080;"EXAMENES DE LABORATORIO";
306108;;"Helicobacter pylori, detección en deposiciones, test rápido";5990;"EXAMENES DE LABORATORIO";
306118;;"Amplificación de DNA de Bordetella Pertussis por técnica de biología molecular en tiempo real";64700;"EXAMENES DE LABORATORIO";
306133;;"Streptococcus agalactiae en embarazada por biología molecular";34900;"EXAMENES DE LABORATORIO";
306134;;"Panel ETS por biología molecular";50810;"EXAMENES DE LABORATORIO";
306135;;"Beta-d- glucano";109540;"EXAMENES DE LABORATORIO";
306136;;"Detección de antígeno capsular de cryptococcus";15710;"EXAMENES DE LABORATORIO";
306138;;"Clostridium Difficile por técnica de biología molecular en tiempo real";24090;"EXAMENES DE LABORATORIO";
306033;;"Brucella abortus, melitensis y suis, anticuerpos, por Aglutinación o Elisa";1650;"EXAMENES DE LABORATORIO";
306034;;"Clamidias por inmunofluorescencia, peroxidasa, Elisa o similares";5820;"EXAMENES DE LABORATORIO";
